,date,tmin
6018,2016-06-23,17.6
6019,2016-06-24,14.0
6020,2016-06-25,11.1
6021,2016-06-26,11.2
6022,2016-06-27,15.0
6023,2016-06-28,14.0
6024,2016-06-29,13.0
6025,2016-06-30,14.0
6026,2016-07-01,14.0
6027,2016-07-02,10.3
6028,2016-07-03,12.0
6029,2016-07-04,13.0
6030,2016-07-05,16.0
6031,2016-07-06,13.0
6032,2016-07-07,16.0
6033,2016-07-08,16.0
6034,2016-07-09,17.0
6035,2016-07-10,18.0
6036,2016-07-11,16.0
6037,2016-07-12,14.0
6038,2016-07-13,12.0
6039,2016-07-14,13.0
6040,2016-07-15,13.0
6041,2016-07-16,17.1
6042,2016-07-17,20.0
6043,2016-07-18,18.0
6044,2016-07-19,17.0
6045,2016-07-20,18.7
6046,2016-07-21,16.0
6047,2016-07-22,17.0
6048,2016-07-23,17.0
6049,2016-07-24,17.0
6050,2016-07-25,16.0
6051,2016-07-26,16.0
6052,2016-07-27,16.8
6053,2016-07-28,16.0
6054,2016-07-29,18.0
6055,2016-07-30,17.0
6056,2016-07-31,15.0
6057,2016-08-01,15.0
6058,2016-08-02,15.0
6059,2016-08-03,18.0
6060,2016-08-04,16.0
6061,2016-08-05,15.0
6062,2016-08-06,15.0
6063,2016-08-07,18.0
6064,2016-08-08,16.0
6065,2016-08-09,13.0
6066,2016-08-10,13.0
6067,2016-08-11,16.0
6068,2016-08-12,13.9
6069,2016-08-13,14.4
6070,2016-08-14,17.0
6071,2016-08-15,14.0
6072,2016-08-16,13.0
6073,2016-08-17,14.0
6074,2016-08-18,16.0
6075,2016-08-19,17.0
6076,2016-08-20,16.0
6077,2016-08-21,16.0
6078,2016-08-22,18.0
6079,2016-08-23,15.0
6080,2016-08-24,20.0
6081,2016-08-25,19.0
6082,2016-08-26,19.0
6083,2016-08-27,17.0
6084,2016-08-28,18.0
6085,2016-08-29,16.0
6086,2016-08-30,16.0
6087,2016-08-31,16.0
6088,2016-09-01,15.0
6089,2016-09-02,16.0
6090,2016-09-03,11.7
6091,2016-09-04,15.6
6092,2016-09-05,15.0
6093,2016-09-06,20.0
6094,2016-09-07,19.0
6095,2016-09-08,12.9
6096,2016-09-09,16.0
6097,2016-09-10,18.0
6098,2016-09-11,7.0
6099,2016-09-12,14.0
6100,2016-09-13,19.0
6101,2016-09-14,20.0
6102,2016-09-15,18.0
6103,2016-09-16,15.0
6104,2016-09-17,14.0
6105,2016-09-18,15.0
6106,2016-09-19,12.8
6107,2016-09-20,16.0
6108,2016-09-21,15.0
6109,2016-09-22,16.0
6110,2016-09-23,12.0
6111,2016-09-24,14.0
6112,2016-09-25,14.0
6113,2016-09-26,13.0
6114,2016-09-27,13.0
6115,2016-09-28,14.0
6116,2016-09-29,12.4
6117,2016-09-30,10.0
6118,2016-10-01,11.0
6119,2016-10-02,11.0
6120,2016-10-03,8.0
6121,2016-10-04,12.0
6122,2016-10-05,13.0
6123,2016-10-06,12.0
6124,2016-10-07,13.0
6125,2016-10-08,13.0
6126,2016-10-09,9.0
6127,2016-10-10,8.0
6128,2016-10-11,7.0
6129,2016-10-12,9.2
6130,2016-10-13,9.0
6131,2016-10-14,9.0
6132,2016-10-15,11.0
6133,2016-10-16,10.0
6134,2016-10-17,9.7
6135,2016-10-18,11.0
6136,2016-10-19,10.0
6137,2016-10-20,7.1
6138,2016-10-21,10.0
6139,2016-10-22,5.2
6140,2016-10-23,8.0
6141,2016-10-24,10.0
6142,2016-10-25,7.9
6143,2016-10-26,10.0
6144,2016-10-27,10.0
6145,2016-10-28,12.0
6146,2016-10-29,9.5
6147,2016-10-30,9.0
6148,2016-10-31,10.0
6149,2016-11-01,8.0
6150,2016-11-02,6.0
6151,2016-11-03,4.0
6152,2016-11-04,8.0
6153,2016-11-05,5.0
6154,2016-11-06,4.0
6155,2016-11-07,4.0
6156,2016-11-08,3.0
6157,2016-11-09,4.2
6158,2016-11-10,3.1
6159,2016-11-11,5.0
6160,2016-11-12,4.1
6161,2016-11-13,7.0
6162,2016-11-14,3.6
6163,2016-11-15,13.0
6164,2016-11-16,11.0
6165,2016-11-17,8.0
6166,2016-11-18,2.8
6167,2016-11-19,4.0
6168,2016-11-20,6.0
6169,2016-11-21,6.0
6170,2016-11-22,8.0
6171,2016-11-23,3.0
6172,2016-11-24,8.0
6173,2016-11-25,6.0
6174,2016-11-26,3.2
6175,2016-11-27,5.0
6176,2016-11-28,3.0
6177,2016-11-29,1.0
6178,2016-11-30,-1.0
6179,2016-12-01,2.0
6180,2016-12-02,5.0
6181,2016-12-03,5.0
6182,2016-12-04,2.0
6183,2016-12-05,0.0
6184,2016-12-06,3.0
6185,2016-12-07,9.0
6186,2016-12-08,11.0
6187,2016-12-09,11.0
6188,2016-12-10,9.0
6189,2016-12-11,6.0
6190,2016-12-12,4.0
6191,2016-12-13,8.0
6192,2016-12-14,7.0
6193,2016-12-15,7.0
6194,2016-12-16,9.0
6195,2016-12-17,6.0
6196,2016-12-18,7.0
6197,2016-12-19,6.0
6198,2016-12-20,5.0
6199,2016-12-21,6.0
6200,2016-12-22,5.0
6201,2016-12-23,7.0
6202,2016-12-24,7.0
6203,2016-12-25,11.0
6204,2016-12-26,5.0
6205,2016-12-27,2.0
6206,2016-12-28,0.0
6207,2016-12-29,1.0
6208,2016-12-30,0.0
6209,2016-12-31,5.0
6210,2017-01-01,4.0
6211,2017-01-02,2.0
6212,2017-01-03,0.0
6213,2017-01-04,3.0
6214,2017-01-05,1.0
6215,2017-01-06,0.0
6216,2017-01-07,7.0
6217,2017-01-08,9.0
6218,2017-01-09,6.0
6219,2017-01-10,5.0
6220,2017-01-11,7.0
6221,2017-01-12,1.0
6222,2017-01-13,2.0
6223,2017-01-14,2.0
6224,2017-01-15,3.0
6225,2017-01-16,5.0
6226,2017-01-17,1.0
6227,2017-01-18,-5.0
6228,2017-01-19,0.0
6229,2017-01-20,-1.0
6230,2017-01-21,-1.0
6231,2017-01-22,-3.0
6232,2017-01-23,-3.0
6233,2017-01-24,3.0
6234,2017-01-25,0.0
6235,2017-01-26,-1.0
6236,2017-01-27,-1.0
6237,2017-01-28,6.0
6238,2017-01-29,4.0
6239,2017-01-30,6.0
6240,2017-01-31,5.0
6241,2017-02-01,8.0
6242,2017-02-02,10.0
6243,2017-02-03,6.0
6244,2017-02-04,4.0
6245,2017-02-05,4.0
6246,2017-02-06,3.0
6247,2017-02-07,5.0
6248,2017-02-08,3.0
6249,2017-02-09,2.0
6250,2017-02-10,2.0
6251,2017-02-11,1.0
6252,2017-02-12,2.0
6253,2017-02-13,5.0
6254,2017-02-14,4.0
6255,2017-02-15,7.0
6256,2017-02-16,7.0
6257,2017-02-17,7.0
6258,2017-02-18,7.0
6259,2017-02-19,6.0
6260,2017-02-20,10.0
6261,2017-02-21,11.0
6262,2017-02-22,11.0
6263,2017-02-23,7.0
6264,2017-02-24,5.0
6265,2017-02-25,7.0
6266,2017-02-26,10.0
6267,2017-02-27,5.0
6268,2017-02-28,3.0
6269,2017-03-01,6.0
6270,2017-03-02,6.0
6271,2017-03-03,7.0
6272,2017-03-04,8.0
6273,2017-03-05,6.0
6274,2017-03-06,5.0
6275,2017-03-07,6.0
6276,2017-03-08,9.0
6277,2017-03-09,9.0
6278,2017-03-10,7.0
6279,2017-03-11,10.0
6280,2017-03-12,9.0
6281,2017-03-13,8.0
6282,2017-03-14,8.0
6283,2017-03-15,9.0
6284,2017-03-16,9.0
6285,2017-03-17,8.0
6286,2017-03-18,11.0
6287,2017-03-19,13.0
6288,2017-03-20,9.0
6289,2017-03-21,6.0
6290,2017-03-22,6.0
6291,2017-03-23,7.0
6292,2017-03-24,7.0
6293,2017-03-25,5.0
6295,2017-03-27,7.0
6296,2017-03-28,6.0
6297,2017-03-29,12.0
6298,2017-03-30,13.0
6299,2017-03-31,12.0
6300,2017-04-01,11.0
6301,2017-04-02,9.0
6302,2017-04-03,7.0
6303,2017-04-04,10.0
6304,2017-04-05,7.0
6305,2017-04-06,7.0
6306,2017-04-07,8.0
6307,2017-04-08,6.0
6308,2017-04-09,9.0
6309,2017-04-10,10.0
6310,2017-04-11,8.0
6311,2017-04-12,8.0
6312,2017-04-13,9.0
6313,2017-04-14,10.0
6314,2017-04-15,11.0
6315,2017-04-16,9.0
6316,2017-04-17,8.0
6317,2017-04-18,7.0
6318,2017-04-19,4.0
6319,2017-04-20,6.0
6320,2017-04-21,11.0
6321,2017-04-22,9.0
6322,2017-04-23,9.0
6323,2017-04-24,9.0
6324,2017-04-25,4.0
6325,2017-04-26,4.0
6326,2017-04-27,3.0
6327,2017-04-28,9.0
6328,2017-04-29,8.0
6329,2017-04-30,10.0
6330,2017-05-01,10.0
6331,2017-05-02,8.0
6332,2017-05-03,8.0
6333,2017-05-04,10.0
6334,2017-05-05,9.0
6335,2017-05-06,10.0
6336,2017-05-07,9.0
6337,2017-05-08,9.0
6338,2017-05-09,7.0
6339,2017-05-10,8.0
6340,2017-05-11,8.0
6341,2017-05-12,13.0
6342,2017-05-13,11.2
6343,2017-05-14,10.6
6344,2017-05-15,12.0
6345,2017-05-16,17.0
6346,2017-05-17,14.0
6347,2017-05-18,11.0
6348,2017-05-19,11.0
6349,2017-05-20,9.0
6350,2017-05-21,10.0
6351,2017-05-22,12.0
6352,2017-05-23,14.0
6353,2017-05-24,15.0
6354,2017-05-25,16.0
6355,2017-05-26,13.0
6356,2017-05-27,16.0
6357,2017-05-28,14.0
6358,2017-05-29,15.0
6359,2017-05-30,16.0
6360,2017-05-31,15.0
6361,2017-06-01,14.0
6362,2017-06-02,16.0
6363,2017-06-03,16.0
6364,2017-06-04,12.0
6365,2017-06-05,13.0
6366,2017-06-06,11.0
6367,2017-06-07,12.0
6368,2017-06-08,14.0
6369,2017-06-09,14.0
6370,2017-06-10,15.0
6371,2017-06-11,17.0
6372,2017-06-12,13.0
6373,2017-06-13,12.0
6374,2017-06-14,15.0
6375,2017-06-15,17.0
6376,2017-06-16,14.0
6377,2017-06-17,17.0
6378,2017-06-18,20.0
6379,2017-06-19,20.0
6380,2017-06-20,19.0
6381,2017-06-21,17.0
6382,2017-06-22,21.0
6383,2017-06-23,15.0
6384,2017-06-24,18.0
6385,2017-06-25,16.0
6386,2017-06-26,14.0
6387,2017-06-27,16.0
6388,2017-06-28,14.0
6389,2017-06-29,13.0
6390,2017-06-30,13.6
6391,2017-07-01,15.0
6392,2017-07-02,16.0
6393,2017-07-03,16.0
6394,2017-07-04,16.0
6395,2017-07-05,17.0
6396,2017-07-06,18.2
6397,2017-07-07,21.0
6398,2017-07-08,19.0
6399,2017-07-09,18.0
6400,2017-07-10,18.0
6401,2017-07-11,15.0
6402,2017-07-12,15.0
6403,2017-07-13,14.0
6404,2017-07-14,16.0
6405,2017-07-15,16.0
6406,2017-07-16,19.0
6407,2017-07-17,16.0
6408,2017-07-18,17.0
6409,2017-07-19,19.0
6410,2017-07-20,16.0
6411,2017-07-21,14.0
6412,2017-07-22,14.0
6413,2017-07-23,13.0
6414,2017-07-24,14.0
6415,2017-07-25,15.0
6416,2017-07-26,16.0
6417,2017-07-27,15.0
6418,2017-07-28,15.0
6419,2017-07-29,17.0
6420,2017-07-30,16.0
6421,2017-07-31,15.0
6422,2017-08-01,14.0
6423,2017-08-02,16.0
6424,2017-08-03,16.0
6425,2017-08-04,16.0
6426,2017-08-05,15.0
6427,2017-08-06,12.0
6428,2017-08-07,14.0
6429,2017-08-08,12.9
6430,2017-08-09,15.0
6431,2017-08-10,13.0
6432,2017-08-11,12.0
6433,2017-08-12,17.0
6434,2017-08-13,14.0
6435,2017-08-14,14.0
6436,2017-08-15,14.5
6437,2017-08-16,14.0
6438,2017-08-17,17.0
6439,2017-08-18,14.0
6440,2017-08-19,14.0
6441,2017-08-20,12.0
6442,2017-08-21,15.0
6443,2017-08-22,18.0
6444,2017-08-23,17.0
6445,2017-08-24,15.0
6446,2017-08-25,14.0
6447,2017-08-26,16.0
6448,2017-08-27,17.0
6449,2017-08-28,16.0
6450,2017-08-29,18.0
6451,2017-08-30,13.0
6452,2017-08-31,11.0
6453,2017-09-01,11.0
6454,2017-09-02,12.0
6455,2017-09-03,13.0
6456,2017-09-04,15.0
6457,2017-09-05,17.0
6458,2017-09-06,13.0
6459,2017-09-07,13.0
6460,2017-09-08,15.0
6461,2017-09-09,11.0
6462,2017-09-10,11.0
6463,2017-09-11,13.0
6464,2017-09-12,12.0
6465,2017-09-13,13.0
6466,2017-09-14,10.0
6467,2017-09-15,9.0
6468,2017-09-16,10.0
6469,2017-09-17,10.0
6470,2017-09-18,9.7
6471,2017-09-19,10.0
6472,2017-09-20,11.0
6473,2017-09-21,14.0
6474,2017-09-22,10.0
6475,2017-09-23,14.0
6476,2017-09-24,13.0
6477,2017-09-25,16.0
6478,2017-09-26,15.0
6479,2017-09-27,14.0
6480,2017-09-28,14.0
6481,2017-09-29,15.0
6482,2017-09-30,12.0
6483,2017-10-01,14.0
6484,2017-10-02,14.0
6485,2017-10-03,11.0
6486,2017-10-04,10.0
6487,2017-10-05,12.0
6488,2017-10-06,10.0
6489,2017-10-07,12.0
6490,2017-10-08,12.0
6491,2017-10-09,12.0
6492,2017-10-10,12.0
6493,2017-10-11,14.0
6494,2017-10-12,11.0
6495,2017-10-13,13.0
6496,2017-10-14,15.0
6497,2017-10-15,12.0
6498,2017-10-16,13.0
6499,2017-10-17,13.0
6500,2017-10-18,12.0
6501,2017-10-19,15.0
6502,2017-10-20,13.0
6503,2017-10-21,13.0
6504,2017-10-22,11.0
6505,2017-10-23,11.0
6506,2017-10-24,15.0
6507,2017-10-25,14.0
6508,2017-10-26,12.0
6509,2017-10-27,10.0
6510,2017-10-28,7.0
6511,2017-10-29,8.0
6512,2017-10-30,5.0
6513,2017-10-31,8.0
6514,2017-11-01,10.0
6515,2017-11-02,7.0
6516,2017-11-03,9.0
6517,2017-11-04,9.0
6518,2017-11-05,6.0
6519,2017-11-06,-2.4
6520,2017-11-07,8.0
6521,2017-11-08,6.0
6522,2017-11-09,4.0
6523,2017-11-10,7.8
6524,2017-11-11,8.0
6525,2017-11-12,7.0
6526,2017-11-13,4.0
6527,2017-11-14,6.0
6528,2017-11-15,11.0
6529,2017-11-16,8.0
6530,2017-11-17,4.0
6531,2017-11-18,6.0
6532,2017-11-19,5.0
6533,2017-11-20,7.0
6534,2017-11-21,13.0
6535,2017-11-22,14.0
6536,2017-11-23,9.0
6537,2017-11-24,4.0
6538,2017-11-25,2.0
6539,2017-11-26,4.0
6540,2017-11-27,7.0
6541,2017-11-28,4.0
6542,2017-11-29,4.0
6543,2017-11-30,1.0
6544,2017-12-01,3.0
6545,2017-12-02,4.0
6546,2017-12-03,7.0
6547,2017-12-04,6.0
6548,2017-12-05,8.0
6549,2017-12-06,9.0
6550,2017-12-07,6.0
6551,2017-12-08,2.0
6552,2017-12-09,1.0
6553,2017-12-10,1.0
6554,2017-12-11,1.0
6555,2017-12-12,-1.0
6556,2017-12-13,4.0
6557,2017-12-14,4.0
6558,2017-12-15,3.0
6559,2017-12-16,2.0
6560,2017-12-17,1.0
6561,2017-12-18,3.0
6562,2017-12-19,2.0
6563,2017-12-20,8.0
6564,2017-12-21,11.0
6565,2017-12-22,10.0
6566,2017-12-23,9.0
6567,2017-12-24,9.0
6568,2017-12-25,9.0
6569,2017-12-26,4.0
6570,2017-12-27,2.0
6571,2017-12-28,1.0
6572,2017-12-29,1.0
6573,2017-12-30,7.0
6574,2017-12-31,8.0
6575,2018-01-01,5.3
6576,2018-01-02,5.0
6577,2018-01-03,8.0
6578,2018-01-04,7.0
6579,2018-01-05,5.0
6580,2018-01-06,2.0
6581,2018-01-07,3.0
6582,2018-01-08,4.0
6583,2018-01-09,5.0
6584,2018-01-10,7.0
6585,2018-01-11,6.0
6586,2018-01-12,6.0
6587,2018-01-13,5.0
6588,2018-01-14,5.0
6589,2018-01-15,6.0
6590,2018-01-16,4.0
6591,2018-01-17,4.0
6592,2018-01-18,5.0
6593,2018-01-19,3.0
6594,2018-01-20,3.0
6595,2018-01-21,2.0
6596,2018-01-22,9.0
6597,2018-01-23,9.0
6598,2018-01-24,8.0
6599,2018-01-25,7.0
6600,2018-01-26,5.0
6601,2018-01-27,5.0
6602,2018-01-28,10.0
6603,2018-01-29,6.0
6604,2018-01-30,3.0
6605,2018-01-31,4.0
6606,2018-02-01,4.0
6607,2018-02-02,5.0
6608,2018-02-03,4.0
6609,2018-02-04,2.0
6610,2018-02-05,1.0
6611,2018-02-06,1.0
6612,2018-02-07,2.0
6613,2018-02-08,0.0
6614,2018-02-09,3.0
6615,2018-02-10,1.0
6616,2018-02-11,3.0
6617,2018-02-12,1.0
6618,2018-02-13,4.0
6619,2018-02-14,2.0
6620,2018-02-15,5.0
6621,2018-02-16,3.0
6622,2018-02-17,2.0
6623,2018-02-18,2.0
6624,2018-02-19,7.0
6625,2018-02-20,6.0
6626,2018-02-21,3.0
6627,2018-02-22,2.0
6628,2018-02-23,1.0
6629,2018-02-24,1.0
6630,2018-02-25,0.0
6631,2018-02-26,-2.0
6632,2018-02-27,-3.0
6633,2018-02-28,-5.0
6634,2018-03-01,-4.0
6635,2018-03-02,-1.0
6636,2018-03-03,1.0
6637,2018-03-04,2.0
6638,2018-03-05,6.0
6639,2018-03-06,5.0
6640,2018-03-07,5.0
6641,2018-03-08,6.0
6642,2018-03-09,4.0
6643,2018-03-10,9.0
6644,2018-03-11,7.0
6645,2018-03-12,7.0
6646,2018-03-13,6.0
6647,2018-03-14,5.0
6648,2018-03-15,8.0
6649,2018-03-16,8.0
6650,2018-03-17,-1.0
6651,2018-03-18,0.0
6652,2018-03-19,0.0
6653,2018-03-20,2.0
6654,2018-03-21,1.0
6655,2018-03-22,6.0
6656,2018-03-23,7.0
6657,2018-03-24,7.0
6659,2018-03-26,7.0
6660,2018-03-27,6.0
6661,2018-03-28,5.0
6662,2018-03-29,4.0
6663,2018-03-30,5.0
6664,2018-03-31,5.0
6665,2018-04-01,5.0
6666,2018-04-02,5.0
6667,2018-04-03,10.0
6668,2018-04-04,9.0
6669,2018-04-05,6.0
6670,2018-04-06,6.0
6671,2018-04-07,9.0
6672,2018-04-08,10.0
6673,2018-04-09,9.0
6674,2018-04-10,8.0
6675,2018-04-11,6.9
6676,2018-04-12,7.0
6677,2018-04-13,7.0
6678,2018-04-14,10.0
6679,2018-04-15,9.0
6680,2018-04-16,10.0
6681,2018-04-17,10.0
6682,2018-04-18,11.0
6683,2018-04-19,12.0
6684,2018-04-20,14.0
6685,2018-04-21,11.0
6686,2018-04-22,13.0
6687,2018-04-23,9.0
6688,2018-04-24,12.0
6689,2018-04-25,10.0
6690,2018-04-26,6.0
6691,2018-04-27,8.0
6692,2018-04-28,8.0
6693,2018-04-29,7.0
6694,2018-04-30,6.0
6695,2018-05-01,4.0
6696,2018-05-02,9.0
6697,2018-05-03,6.0
6698,2018-05-04,11.0
6699,2018-05-05,10.0
6700,2018-05-06,10.0
6701,2018-05-07,12.0
6702,2018-05-08,12.0
6703,2018-05-09,11.0
6704,2018-05-10,11.0
6705,2018-05-11,10.0
6706,2018-05-12,9.6
6707,2018-05-13,7.9
6708,2018-05-14,11.0
6709,2018-05-15,11.0
6710,2018-05-16,10.0
6711,2018-05-17,7.0
6712,2018-05-18,7.0
6713,2018-05-19,10.0
6714,2018-05-20,8.0
6715,2018-05-21,9.0
6716,2018-05-22,12.0
6717,2018-05-23,11.0
6718,2018-05-24,12.0
6719,2018-05-25,14.0
6720,2018-05-26,15.0
6721,2018-05-27,16.0
6722,2018-05-28,16.0
6723,2018-05-29,14.0
6724,2018-05-30,14.0
6725,2018-05-31,15.0
6726,2018-06-01,16.0
6727,2018-06-02,16.0
6728,2018-06-03,16.0
6729,2018-06-04,15.0
6730,2018-06-05,12.0
6731,2018-06-06,8.9
6732,2018-06-07,13.0
6733,2018-06-08,14.0
6734,2018-06-09,13.0
6735,2018-06-10,14.0
6736,2018-06-11,12.0
6737,2018-06-12,12.0
6738,2018-06-13,11.0
6739,2018-06-14,15.0
6740,2018-06-15,15.0
6741,2018-06-16,16.0
6742,2018-06-17,14.0
6743,2018-06-18,16.0
6744,2018-06-19,19.0
6745,2018-06-20,16.0
6746,2018-06-21,13.0
6747,2018-06-22,12.0
6748,2018-06-23,13.0
6749,2018-06-24,15.0
6750,2018-06-25,16.0
6751,2018-06-26,16.0
6752,2018-06-27,14.0
6753,2018-06-28,13.0
6754,2018-06-29,13.0
6755,2018-06-30,14.0
6756,2018-07-01,16.0
6757,2018-07-02,18.0
6758,2018-07-03,16.0
6759,2018-07-04,14.0
6760,2018-07-05,18.0
6761,2018-07-06,18.0
6762,2018-07-07,19.0
6763,2018-07-08,18.0
6764,2018-07-09,18.0
6765,2018-07-10,16.0
6766,2018-07-11,14.0
6767,2018-07-12,15.0
6768,2018-07-13,17.0
6769,2018-07-14,16.0
6770,2018-07-15,18.0
6771,2018-07-16,20.0
6772,2018-07-17,16.0
6773,2018-07-18,17.0
6774,2018-07-19,17.0
6775,2018-07-20,19.0
6776,2018-07-21,16.1
6777,2018-07-22,16.6
6778,2018-07-23,18.1
6779,2018-07-24,17.2
6780,2018-07-25,17.0
6781,2018-07-26,18.4
6782,2018-07-27,19.5
6783,2018-07-28,15.7
6784,2018-07-29,15.2
6785,2018-07-30,17.3
6786,2018-07-31,15.0
6787,2018-08-01,13.6
6788,2018-08-02,14.9
6789,2018-08-03,17.4
6790,2018-08-04,18.4
6791,2018-08-05,16.2
6792,2018-08-06,15.8
6793,2018-08-07,17.4
6794,2018-08-08,14.1
6795,2018-08-09,14.4
6796,2018-08-10,11.9
6797,2018-08-11,10.1
6798,2018-08-12,16.1
6799,2018-08-13,14.9
6800,2018-08-14,13.8
6801,2018-08-15,16.0
6802,2018-08-16,14.7
6803,2018-08-17,11.4
6804,2018-08-18,14.5
6805,2018-08-19,17.5
6806,2018-08-20,16.7
6807,2018-08-21,16.6
6808,2018-08-22,15.6
6809,2018-08-23,14.4
6810,2018-08-24,10.8
6811,2018-08-25,9.1
6812,2018-08-26,10.6
6813,2018-08-27,13.7
6814,2018-08-28,12.3
6815,2018-08-29,12.6
6816,2018-08-30,10.4
6817,2018-08-31,11.5
6818,2018-09-01,12.0
6819,2018-09-02,12.4
6820,2018-09-03,12.8
6821,2018-09-04,12.7
6822,2018-09-05,12.9
6823,2018-09-06,11.0
6824,2018-09-07,8.7
6825,2018-09-08,10.1
6826,2018-09-09,14.0
6827,2018-09-10,11.6
6828,2018-09-11,15.8
6829,2018-09-12,12.1
6830,2018-09-13,8.9
6831,2018-09-14,10.1
6832,2018-09-15,10.9
6833,2018-09-16,13.3
6834,2018-09-17,16.7
6835,2018-09-18,16.1
6836,2018-09-19,16.3
6837,2018-09-20,15.9
6838,2018-09-21,11.1
6839,2018-09-22,9.7
6840,2018-09-23,8.1
6841,2018-09-24,5.6
6842,2018-09-25,5.4
6843,2018-09-26,8.1
6844,2018-09-27,9.6
6845,2018-09-28,8.9
6846,2018-09-29,5.5
6847,2018-09-30,6.0
6848,2018-10-01,6.2
6849,2018-10-02,9.6
6850,2018-10-03,11.3
6851,2018-10-04,11.9
6852,2018-10-05,11.0
6853,2018-10-06,8.1
6854,2018-10-07,4.9
6855,2018-10-08,8.4
6856,2018-10-09,10.2
6857,2018-10-10,11.1
6858,2018-10-11,13.5
6859,2018-10-12,13.0
6860,2018-10-13,18.5
6861,2018-10-14,10.7
6862,2018-10-15,10.7
6863,2018-10-16,12.1
6864,2018-10-17,11.7
6865,2018-10-18,9.8
6866,2018-10-19,6.6
6867,2018-10-20,6.8
6868,2018-10-21,9.6
6869,2018-10-22,7.1
6870,2018-10-23,7.3
6871,2018-10-24,9.1
6872,2018-10-25,6.8
6873,2018-10-26,4.9
6874,2018-10-27,2.1
6875,2018-10-28,3.8
6876,2018-10-29,2.6
6877,2018-10-30,3.3
6878,2018-10-31,2.3
6879,2018-11-01,4.4
6880,2018-11-02,2.6
6881,2018-11-03,4.6
6882,2018-11-04,8.3
6883,2018-11-05,8.0
6884,2018-11-06,10.5
6885,2018-11-07,8.9
6886,2018-11-08,7.0
6887,2018-11-09,7.8
6888,2018-11-10,10.1
6889,2018-11-11,9.3
6890,2018-11-12,9.0
6891,2018-11-13,8.4
6892,2018-11-14,8.9
6893,2018-11-15,9.4
6894,2018-11-16,9.4
6895,2018-11-17,5.6
6896,2018-11-18,3.9
6897,2018-11-19,4.8
6898,2018-11-20,2.8
6899,2018-11-21,1.3
6900,2018-11-22,0.1
6901,2018-11-23,3.3
6902,2018-11-24,6.1
6903,2018-11-25,4.8
6904,2018-11-26,3.4
6905,2018-11-27,2.3
6906,2018-11-28,7.0
6907,2018-11-29,9.5
6908,2018-11-30,7.5
6909,2018-12-01,7.2
6910,2018-12-02,11.5
6911,2018-12-03,5.6
6912,2018-12-04,3.7
6913,2018-12-05,5.4
6914,2018-12-06,10.2
6915,2018-12-07,7.1
6916,2018-12-08,7.5
6917,2018-12-09,6.4
6918,2018-12-10,5.2
6919,2018-12-11,4.9
6920,2018-12-12,2.4
6921,2018-12-13,1.2
6922,2018-12-14,0.2
6923,2018-12-15,0.4
6924,2018-12-16,4.5
6925,2018-12-17,4.2
6926,2018-12-18,7.5
6927,2018-12-19,6.7
6928,2018-12-20,6.8
6929,2018-12-21,9.4
6930,2018-12-22,7.2
6931,2018-12-23,6.7
6932,2018-12-24,2.7
6933,2018-12-25,2.2
6934,2018-12-26,4.6
6935,2018-12-27,3.3
6936,2018-12-28,5.2
6937,2018-12-29,6.7
6938,2018-12-30,6.3
6939,2018-12-31,7.3
6940,2019-01-01,4.6
6941,2019-01-02,2.5
6942,2019-01-03,-0.1
6943,2019-01-04,-1.8
6944,2019-01-05,-0.1
6945,2019-01-06,2.6
6946,2019-01-07,3.9
6947,2019-01-08,4.0
6948,2019-01-09,3.0
6949,2019-01-10,1.4
6950,2019-01-11,4.3
6951,2019-01-12,4.6
6952,2019-01-13,7.9
6953,2019-01-14,4.9
6954,2019-01-15,4.0
6955,2019-01-16,4.1
6956,2019-01-17,0.3
6957,2019-01-18,-1.3
6958,2019-01-19,2.6
6959,2019-01-20,0.3
6960,2019-01-21,0.4
6961,2019-01-22,0.6
6962,2019-01-23,-1.6
6963,2019-01-24,-2.7
6964,2019-01-25,3.3
6965,2019-01-26,7.0
6966,2019-01-27,3.6
6967,2019-01-28,0.4
6968,2019-01-29,0.2
6969,2019-01-30,-1.0
6970,2019-01-31,-2.4
6971,2019-02-01,1.2
6972,2019-02-02,0.3
6973,2019-02-03,-3.1
6974,2019-02-04,3.3
6975,2019-02-05,2.6
6976,2019-02-06,6.9
6977,2019-02-07,5.7
6978,2019-02-08,7.0
6979,2019-02-09,6.7
6980,2019-02-10,3.9
6981,2019-02-11,2.6
6982,2019-02-12,2.8
6983,2019-02-13,4.7
6984,2019-02-14,2.8
6985,2019-02-15,2.3
6986,2019-02-16,6.3
6987,2019-02-17,6.9
6988,2019-02-18,5.8
6989,2019-02-19,4.6
6990,2019-02-20,7.5
6991,2019-02-21,7.5
6992,2019-02-22,5.4
6993,2019-02-23,7.0
6994,2019-02-24,4.6
6995,2019-02-25,2.5
6996,2019-02-26,4.0
6997,2019-02-27,4.7
6998,2019-02-28,5.9
6999,2019-03-01,7.5
7000,2019-03-02,7.7
7001,2019-03-03,8.6
7002,2019-03-04,4.6
7003,2019-03-05,4.3
7004,2019-03-06,8.6
7005,2019-03-07,5.8
7006,2019-03-08,4.4
7007,2019-03-09,6.8
7008,2019-03-10,4.1
7009,2019-03-11,3.2
7010,2019-03-12,5.6
7011,2019-03-13,5.2
7012,2019-03-14,7.3
7013,2019-03-15,9.7
7014,2019-03-16,8.3
7015,2019-03-17,3.8
7016,2019-03-18,3.6
